productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
CC Open Tote Fringe Quilted Canvas Medium,Chanel,"
            $1,990
        ",/collections/chanel/products/handbags-chanel-cc-open-tote-fringe-quilted-canvas-medium497711,Great,". Minor wear and discoloration on base corners, creasing on exterior, scratches on hardware.",Red,Canvas (Plain),Silver,Authenticity Card,27552051,"Handle Drop 8-10&quot;, Height 12&quot;, Width 11&quot;, Depth 11&quot;",49771/1,HB.CH.CCOTT.FRQC.ME 
CC Stitch Zip Shoulder Bag Caviar Medium,Chanel,"
            $1,290
        ",/collections/chanel/products/handbags-chanel-cc-stitch-zip-shoulder-bag-caviar-medium5073044,Good,". Heavy loss of shape on exterior, creasing on handles, wear on base corners and in interior, scratches on hardware.",Black,Leather,"Gold, Matte",Authenticity Card,9696152,"Handle Drop 8&quot;, Height 10&quot;, Width 13&quot;, Depth 4&quot;",50730/44,HB.CH.CCSU.CAV.ME 
Chain Flap Bag Quilted Printed Foulard Small,Chanel,"
            $2,545
        ",/collections/chanel/products/handbags-chanel-chain-flap-bag-quilted-printed-foulard-small494919,Pristine,". Faint wear on exterior and in interior, scratches on hardware.","Blue, Multicolor, Orange, Red",Fabric,Silver,"Box, Authenticity Card",25633036,"Handle Drop 5&quot;, Height 8&quot;, Width 13&quot;, Depth 3.5&quot;, Strap Drop 18&quot;",49491/9,HB.CH.CFB.QPFO.SM 
Convertible Chain Bowler Bag Woven Calfskin Small,Chanel,"
            $2,515
        ",/collections/chanel/products/handbags-chanel-convertible-chain-bowler-bag-woven-calfskin-small5072880,Excellent,". Creasing near base, faint scuffs on exterior, minimal wear in interior, scratches on hardware.","Blue, Red",Leather,Aged Silver,No Accessories,21627150,"Handle Drop 3&quot;, Height 6&quot;, Width 9.5&quot;, Depth 4&quot;, Strap Drop 18&quot;",50728/80,HB.CH.CVCB.WVCA.SM 
Reverso Boy Flap Bag Calfskin Large,Chanel,"
            $2,395
        ",/collections/chanel/products/handbags-chanel-reverso-boy-flap-bag-calfskin-large511799,Good,". Loss of shape on base, scuffs and indentations on exterior. Moderate bubbling and scuffs underneath flap, light wear in interior, scratches on hardware.",Red,Leather,Aged Gold,Authenticity Card,15639063,"Handle Drop 10.5&quot;, Height 9&quot;, Width 13.5&quot;, Depth 3&quot;, Strap Drop 16&quot;",51179/9,HB.CH.RBF.CLF.LG 
Cosmetic Pouch Printed Nylon Small,Chanel,"
            $570
        ",/collections/chanel/products/handbags-chanel-cosmetic-pouch-printed-nylon-small5073022,Great,". Minor stains on exterior, scratches on hardware.","Blue, Pink, Prints",Nylon,Silver,Authenticity Card,23065525,"Height 5&quot;, Width 9.5&quot;, Depth 3&quot;",50730/22,HB.CH.COSP.PRNY.SM 
Boy Flap Bag Chevron Caviar Old Medium,Chanel,"
            $4,310
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-chevron-caviar-old-medium5072847,Great,". Wear on exterior corners and in interior, minor scuffs and creasing underneath flap, scratches on hardware.",Blue,Leather,Silver,Authenticity Card,25661405,"Handle Drop 11.5&quot;, Height 6&quot;, Width 9.5&quot;, Depth 3&quot;, Strap Drop 20&quot;",50728/47,HB.CH.BF.CHCV.OM 
Vintage Mademoiselle Flap Bag Patent Small,Chanel,"
            $1,510
        ",/collections/chanel/products/handbags-chanel-vintage-mademoiselle-flap-bag-patent-small5127385,Very good,". Scuffs, wear, creasing and loss of luster on exterior, scuffs and creasing underneath flap. Moderate scuffs and wear in interior, scratches on hardware.",Black,Patent Leather,Black,No Accessories,5454544,"Height 6.5&quot;, Width 8.5&quot;, Depth 3.5&quot;",51273/85,HB.CH.VMMC.PA.SM 
Vintage Trifold Wallet Calfskin,Chanel,"
            $410
        ",/collections/chanel/products/handbags-chanel-vintage-trifold-wallet-calfskin5022720,Very good,". Minor wear on opening corners and in interior, scratches on hardware.",Gray,Leather,Silver,Authenticity Card,11612945,"Height 4.5&quot;, Width 7&quot;, Depth 1&quot;",50227/20,AC.CH.VTW.CLF 
Sport Line Duffle Bag Coated Canvas Large,Chanel,"
            $740
        ",/collections/chanel/products/handbags-chanel-sport-line-duffle-bag-coated-canvas-large4762967,Great,". Odor in interior. Creasing on exterior, light wear in interior, scratches on hardware.",Black,Canvas Coated,Silver,No Accessories,11545792,"Handle Drop 7 - 13&quot;, Height 8&quot;, Width 14&quot;, Depth 8&quot;",47629/67,HB.CH.SDFB.COAC.LG 
Wallet on Chain Quilted Caviar,Chanel,"
            $1,830
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-quilted-caviar508891,Good,". Moderate stains underneath flap and in interior, scratches on hardware.",Blue,Leather,Silver,No Accessories,19815964,"Height 5.5&quot;, Width 7.5&quot;, Depth 2&quot;, Strap Drop 25&quot;",50889/1,HB.CH.WOC.QCA 
Straight Lines Zipped Shopping Tote Quilted Calfskin Large,Chanel,"
            $2,725
        ",/collections/chanel/products/handbags-chanel-straight-lines-zipped-shopping-tote-quilted-calfskin-large516121,Great,". Light scuffs on exterior, slight creasing on handles. Minor wear in interior, scratches on hardware.",Black,Leather,"Gold, Aged Silver",Pochette,23259131,"Handle Drop 4.5&quot;, Height 9&quot;, Width 13&quot;, Depth 5.5&quot;, Strap Drop 15&quot;",51612/1,HB.CH.SLZT.QLC.LG 
Deauville Drawstring Bucket Bag Canvas Medium,Chanel,"
            $2,520
        ",/collections/chanel/products/handbags-chanel-deauville-drawstring-bucket-bag-canvas-medium5037093,Excellent,". Minor fraying on exterior, minimal wear in interior, scratches on hardware.",Neutral,Textile,Silver,Authenticity Card,26183731,"Height 9.5&quot;, Width 8.5&quot;, Depth 6&quot;, Strap Drop 15&quot;",50370/93,HB.CH.DVDB.CA.ME 
Vintage Diamond CC Camera Bag Quilted Leather Mini,Chanel,"
            $1,960
        ",/collections/chanel/products/handbags-chanel-vintage-diamond-cc-camera-bag-quilted-leather-mini5154410,Very good,". Moderate wear and discoloration on exterior and opening edges, small marks in interior, scratches on hardware.",Black,Leather,Gold,Authenticity Card,0664827,"Height 4.5&quot;, Width 7&quot;, Depth 2.5&quot;, Strap Drop 17.5&quot;",51544/10,HB.CH.VDCB.QLE.MI 
Reissue 2.55 Flap Bag Quilted Aged Calfskin 226,Chanel,"
            $2,890
        ",/collections/chanel/products/handbags-chanel-reissue-255-flap-bag-quilted-aged-calfskin-226511901,Very good,". Minor wear on base corners, bubbling on base, slight creasing and indentations underneath flaps, light scuffs in interior, scratches on hardware.",Metallic,Leather,Aged Silver,Authenticity Card,18203467,"Handle Drop 11&quot;, Height 7&quot;, Width 11&quot;, Depth 4&quot;, Strap Drop 19.5&quot;",51190/1,HB.CH.R255.QAC.226 
Bicolor Boy Wallet on Chain Calfskin,Chanel,"
            $1,480
        ",/collections/chanel/products/handbags-chanel-bicolor-boy-wallet-on-chain-calfskin521501,Good,". Moderate wear on exterior and underneath flap, small marks in interior, scratches on hardware.","Black, Gold",Leather,Gold,"Box, Dust Bag",21711752,"Handle Drop 24&quot;, Height 5&quot;, Width 7&quot;, Depth 1.5&quot;",52150/1,HB.CH.TTWC.CLF 
Waterfall Backpack Sequins with Leather Mini,Chanel,"
            $2,725
        ",/collections/chanel/products/handbags-chanel-waterfall-backpack-sequins-with-leather-mini5153637,Great,". Light wear and creasing on exterior and straps, scratches on hardware.","Blue, Neutral, Pink",Sequins,Silver,"Box, Authenticity Card",25863151,"Height 9&quot;, Width 8&quot;, Depth 4&quot;, Strap Drop 14.5&quot;",51536/37,HB.CH.WTFB.SNLT.MI 
Vintage Logo Tote Caviar Medium,Chanel,"
            $915
        ",/collections/chanel/products/handbags-chanel-vintage-logo-tote-caviar-medium5120210,Very good,". Moderate creasing near base and on exterior, bubbling on handles, minimal wear in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,5100275,"Handle Drop 12.5&quot;, Height 11&quot;, Width 12&quot;, Depth 2&quot;",51202/10,HB.CH.VLTO.CAV.ME 
31 Shopping Bag Quilted Printed Cotton and Calfskin Large,Chanel,"
            $2,530
        ",/collections/chanel/products/handbags-chanel-31-shopping-bag-quilted-printed-cotton-and-calfskin-large5120019,Excellent,". Minimal wear on exterior and in interior, scratches on hardware.","Multi Color, Black","Fabric, Leather",Gold Tone,With Strap,26388410,"Handle Drop 4&quot;, Height 13.5&quot;, Width 15.5&quot;, Depth 4&quot;, Strap Drop 15&quot;",51200/19,HB.CH.31SB.QPCC.LG 
Wallet on Chain Quilted Lambskin,Chanel,"
            $1,660
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-quilted-lambskin5073053,Good,". Wear and darkening on exterior edges and strap, glue stains on exterior and interior zipper pulls, small mark on flap. Wear in interior, scratches on hardware.",Yellow,Leather,Gold Tone,Authenticity Card,15996482,"Height 5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 25&quot;",50730/53,HB.CH.WOC.QULA 
CC Zip Coin Purse Quilted Lambskin Small,Chanel,"
            $480
        ",/collections/chanel/products/handbags-chanel-cc-zip-coin-purse-quilted-lambskin-small507377,Good,". Minor scuffs on exterior, moderate wear on base and opening corners. Pilling along zipper tape, cracking on zipper pull base wax edges, darkening and stains in interior, scratches on hardware.","Gold, Metallic",Leather,Gold,No Accessories,18551219,"Height 3&quot;, Width 4&quot;, Depth 1&quot;",50737/7,AC.CH.OZCP.QULA.SM 
Golden Class Wallet on Chain Quilted Patent,Chanel,"
            $2,455
        ",/collections/chanel/products/handbags-chanel-golden-class-wallet-on-chain-quilted-patent50730103,Excellent,". Slight creasing on rear, minimal wear in interior, scratches on hardware.",Metallic,Patent Leather,Bronze,No Accessories,22091319,"Height 5&quot;, Width 7.5&quot;, Depth 2&quot;, Strap Drop 24&quot;",50730/103,HB.CH.GCWC.QPA 
Front Pocket Camera Bag Quilted Lambskin Large,Chanel,"
            $2,045
        ",/collections/chanel/products/handbags-chanel-front-pocket-camera-bag-quilted-lambskin-large5082349,Very good,". Moderate wear and discoloration on base corners and strap, small indentations on exterior, scratches on hardware.",Blue,Leather,Gold,Authenticity Card,18851008,"Handle Drop 10&quot;, Height 8.5&quot;, Width 12.5&quot;, Depth 4&quot;",50823/49,HB.CH.FPCB.QULA.LG 
Golden Class Wallet Lizard,Chanel,"
            $1,765
        ",/collections/chanel/products/handbags-chanel-golden-class-wallet-lizard521062,Great,". Faint wear on exterior, indentations in interior, scratches on hardware.",Blue,Lizard,"Aged Gold, Matte",No Accessories,25978754,"Height 4&quot;, Width 8&quot;, Depth 1.5&quot;",52106/2,AC.CH.GWAA.LZ 
Vertical Sport Weekender Bag Quilted Coated Canvas Medium,Chanel,"
            $1,265
        ",/collections/chanel/products/handbags-chanel-vertical-sport-weekender-bag-quilted-coated-canvas-medium5154413,Great,". Minor wear on exterior and handles, scratches on hardware.",Black,Canvas (Coated),Silver,No Accessories,15480735,"Handle Drop 6&quot;, Height 15&quot;, Width 19&quot;, Depth 7&quot;",51544/13,HB.CH.VSWB.QUCC.ME 
Reverso Boy Yen Wallet Patent,Chanel,"
            $625
        ",/collections/chanel/products/handbags-chanel-reverso-boy-yen-wallet-patent5175812,Excellent,. Light creasing and wear in interior.,"Gray, Metallic",Leather,Gun Metal,"Box, Authenticity Card",16625108,"Height 4&quot;, Width 7&quot;, Depth 0.5&quot;",51758/12,AC.CH.RVBW.PA 
CC Box Wallet on Chain Quilted Caviar,Chanel,"
            $2,450
        ",/collections/chanel/products/handbags-chanel-cc-box-wallet-on-chain-quilted-caviar517761,Excellent,". Minor wear on base and opening corners, small marks in interior, scratches on hardware.",Red,Leather,Silver,"Dust Bag, Authenticity Card",27607444,"Height 4.5&quot;, Width 7&quot;, Depth 1&quot;, Strap Drop 24&quot;",51776/1,HB.CH.CBWO.QCA 
Vintage Twisted CC Camera Shoulder Bag Quilted Lambskin Small,Chanel,"
            $1,865
        ",/collections/chanel/products/handbags-chanel-vintage-twisted-cc-camera-shoulder-bag-quilted-lambskin-small516712,Great,". Wear and discoloration on exterior edges and strap, creasing on exterior. Minor wear and scuffs in interior, scratches on hardware.",Black,Leather,Gold,Authenticity Card,4987076,"Height 9&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 16&quot;",51671/2,HB.CH.VTCA.QULA.SM 
La Pausa Bay Pouch Printed Canvas,Chanel,"
            $870
        ",/collections/chanel/products/handbags-chanel-la-pausa-bay-pouch-printed-canvas5072886,Very good,". Wear and discoloration on exterior and in interior, scratches on hardware.",Pink,Canvas Plain,Aged Silver,No Accessories,27334322,"Height 8&quot;, Width 11&quot;, Depth 1&quot;",50728/86,HB.CH.LPSB.PRC 
Vintage CC Lock Flap Tote Caviar Medium,Chanel,"
            $1,420
        ",/collections/chanel/products/handbags-chanel-vintage-cc-lock-flap-tote-caviar-medium51273116,Great,". Creasing on exterior, light scuffs on base and interior opening trim, minor wear on opening corners, scratches on hardware.",Red,Leather,Gold,Authenticity Card,4687444,"Handle Drop 15&quot;, Height 10&quot;, Width 13&quot;, Depth 4.5&quot;",51273/116,HB.CH.VINT.CAV.ME 
Zip Around Flap Backpack Quilted Crumpled Calfskin and PVC Small,Chanel,"
            $2,750
        ",/collections/chanel/products/handbags-chanel-zip-around-flap-backpack-quilted-crumpled-calfskin-and-pvc-small517853,Great,". Minor creasing on exterior, light wear in interior, scratches on hardware.",Black,"Leather, Pvc",Silver,Authenticity Card,25599419,"Handle Drop 7&quot;, Height 9.5&quot;, Width 8.5&quot;, Depth 4.5&quot;, Strap Drop 12-14&quot;",51785/3,HB.CH.ZIFL.QUCR.SM 
Paris-Dallas Holster Shoulder Bag Quilted Embossed Fringe Leather,Chanel,"
            $2,995
        ",/collections/chanel/products/handbags-chanel-paris-dallas-holster-shoulder-bag-quilted-embossed-fringe-leather517611,Excellent,. Light wear on exterior and in interior.,Brown,Leather,Aged Silver,"Box, Dust Bag, Authenticity Card",19699051,"Height 9&quot;, Width 7&quot;, Depth 1&quot;, Strap Drop 24&quot;",51761/1,HB.CH.PDHL.QEFL 
Boy Flap Bag Quilted Caviar Small,Chanel,"
            $3,940
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-calfskin-old-medium50370151,Great,". Minor wear on base corners, light scuffs underneath flap, scratches on hardware.",Green,Leather,Aged Silver,Authenticity Card,17877619,"Handle Drop 12&quot;, Height 5&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 20&quot;",50370/151,
Vintage Logo Chain Tote Caviar Large,Chanel,"
            $990
        ",/collections/chanel/products/handbags-chanel-vintage-logo-chain-tote-caviar-large511864,Good,". Odor in interior. Moderate wear and darkening on exterior corners and handles, wear in interior, scratches on hardware.",Neutral,Leather,Gold,Authenticity Card,4674076,"Handle Drop 14.5&quot;, Height 10&quot;, Width 13.5&quot;, Depth 3.5&quot;",51186/4,HB.CH.VLCT.CAV.LG 
Mademoiselle Vintage Zip Around Wallet Quilted Sheepskin Long,Chanel,"
            $605
        ",/collections/chanel/products/handbags-chanel-mademoiselle-vintage-zip-around-wallet-quilted-sheepskin-long51273161,Very good,". Moderate wear on exterior edges, scuffs on exterior, wear and discoloration in interior, scratches on hardware.",Blue,Leather,Gold Tone,"Box, Authenticity Card",27516500,"Height 4&quot;, Width 7.5&quot;, Depth 1&quot;",51273/161,AC.CH.MDZW.QSHE.LO 
Reverso Boy Flap Bag Patent Small,Chanel,"
            $2,040
        ",/collections/chanel/products/handbags-chanel-reverso-boy-flap-bag-patent-small5204411,Very good,". Minor scuffs and loss of luster on exterior, creasing on base, scuffs underneath flap. Moderate wear and discoloration in interior.",Black,Patent Leather,Aged Silver,No Accessories,18501498,"Height 5.5&quot;, Width 8.5&quot;, Depth 2&quot;, Strap Drop 21&quot;",52044/11,HB.CH.RBF.PA.SM 
Classic Double Flap Bag Chevron Lambskin Medium,Chanel,"
            $4,340
        ",/collections/chanel/products/handbags-chanel-classic-double-flap-bag-chevron-lambskin-medium5120097,Great,". Minor darkening and wear on base corners and flap edges, light scuffs underneath flaps. Indentations on interior flap, faint scratches on hardware.",Pink,Leather,Gold Tone,Authenticity Card,27171433,"Handle Drop 9&quot;, Height 6&quot;, Width 10&quot;, Depth 2.5&quot;, Strap Drop 17&quot;",51200/97,HB.CH.CDFL.CHVLS.ME 
Vintage Vanity Case Quilted Leather Large,Chanel,"
            $3,410
        ",/collections/chanel/products/handbags-chanel-vintage-vanity-case-quilted-leather-large5192043,Very good,". Moderate discoloration and scuffs on exterior, indentations and wear in interior, scratches on hardware.",Black,Leather,Gold,Mirror,3734918,"Handle Drop 3.5&quot;, Height 7&quot;, Width 11.5&quot;, Depth 6&quot;",51920/43,HB.CH.VVNC.QLE.LG 
Paris-Hamburg Camera Bag Quilted Satin Small,Chanel,"
            $2,755
        ",/collections/chanel/products/handbags-chanel-paris-hamburg-camera-bag-quilted-satin-small51536117,Excellent,". Minor creasing on exterior, scratches and discoloration on hardware.",Red,"Fabric, Satin",Gold,"Authenticity Card, Dust Bag",26322726,"Height 6&quot;, Width 9&quot;, Depth 2.5&quot;, Strap Drop 8-26&quot;",51536/117,HB.CH.PHCM.QUSA.SM 
Boy Flap Bag Braided Chevron Cording and Calfskin Small,Chanel,"
            $3,410
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-braided-chevron-cording-and-calfskin-small5127374,Great,". Moderate wear on base corners and flap edges, small marks on side, scratches on hardware.",Pink,"Leather, Raffia",Gold,Authenticity Card,23463104,"Handle Drop 12&quot;, Height 5&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 22&quot;",51273/74,HB.CH.BF.LERR.SM 
CC Waiter Flap Bag Quilted Goatskin Small,Chanel,"
            $2,395
        ",/collections/chanel/products/handbags-chanel-cc-waiter-flap-bag-quilted-goatskin-small516751,Excellent,". Slight creasing underneath flap, minor wear in interior, scratches on hardware.",Red,Leather,Aged Silver,Authenticity Card,21767169,"Handle Drop 13&quot;, Height 6&quot;, Width 6.5&quot;, Depth 2.5&quot;, Strap Drop 26&quot;",51675/1,HB.CH.CWAI.QLTD.SM 
Zip Around Wallet Crocodile Embossed Metallic Calfskin Small,Chanel,"
            $1,435
        ",/collections/chanel/products/handbags-chanel-zip-around-wallet-crocodile-embossed-metallic-calfskin-small503351,Excellent,". Light scuffs on exterior, scratches on hardware.",Gold,Leather,Gold,"Box, Authenticity Card, Dust Bag",27983993,"Height 3.5&quot;, Width 6&quot;, Depth 1&quot;",50335/1,AC.CH.ZAWA.CRMK.SM 
Boy Flap Bag Quilted Caviar Old Medium,Chanel,"
            $4,185
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-caviar-old-medium51200101,Excellent,". Minor wear on base corners, small glue stain on opening corner, scratches on hardware.","Metallic, Silver",Leather,Gun Metal,Authenticity Card,24079438,"Handle Drop 11&quot;, Height 6&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 19&quot;",51200/101,HB.CH.BF.QCA.OM 
Logo Camera Bag Printed Coated Canvas Medium,Chanel,"
            $2,200
        ",/collections/chanel/products/handbags-chanel-logo-camera-bag-printed-coated-canvas-medium518904,Excellent,". Minor wear on exterior and in interior, creasing on strap, scratches on hardware.","Print, Black, White",Canvas (Coated),Silver,Authenticity Card,25617061,"Height 6&quot;, Width 9&quot;, Depth 2&quot;, Strap Drop 10.5-18.5&quot;",51890/4,HB.CH.LOCB.PRCC.ME 
Vintage Chain Around Frame Bag Quilted Lambskin Small,Chanel,"
            $2,905
        ",/collections/chanel/products/handbags-chanel-vintage-chain-around-frame-bag-quilted-lambskin-small5192059,Very good,". Moderate wear on base corners and strap, creasing in interior, scratches on hardware.","Gold, Metallic",Leather,Silver,No Accessories,3852291,"Height 5&quot;, Width 7&quot;, Depth 2.5&quot;, Strap Drop 22&quot;",51920/59,HB.CH.VCBV.QULA.SM 
Chain Around Clutch Lambskin Small,Chanel,"
            $2,425
        ",/collections/chanel/products/handbags-chanel-chain-around-clutch-lambskin-small5119744,Very good,". Moderate scuffs on exterior, light wear in interior, scratches on hardware.",Black,Leather,Gold Tone,No Accessories,17416974,"Handle Drop 4&quot;, Height 7&quot;, Width 8&quot;, Depth 1&quot;",51197/44,HB.CH.CHAA.LS.SM 
Convertible Boy Satchel Quilted Glazed Calfskin Large,Chanel,"
            $2,450
        ",/collections/chanel/products/handbags-chanel-convertible-boy-satchel-quilted-glazed-calfskin-large3661401,Good,". Loss of shape on exterior, wear on base corners, creasing underneath flap. Moderate marks in interior, scratches on hardware.",Black,Leather,Aged Silver,No Accessories,15647595,"Handle Drop 5&quot;, Height 8&quot;, Width 14.5&quot;, Depth 6&quot;",36614/01,HB.CH.COVB.QGLC.LG 
Side Packs Flap Bag Quilted Lambskin Small,Chanel,"
            $4,075
        ",/collections/chanel/products/handbags-chanel-side-packs-flap-bag-quilted-lambskin-small511802,Very good,". Moderate darkening and scuffs on exterior, creasing underneath flap, small mark on flap corner, scratches on hardware.","Black, Multicolor, White",Leather,Gold,No Accessories,27687869,"Height 5.5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 22&quot;",51180/2,HB.CH.SPKB.QULA.SM 
CC Drawstring Shopping Tote Quilted Lambskin Large,Chanel,"
            $3,570
        ",/collections/chanel/products/handbags-chanel-cc-drawstring-shopping-tote-quilted-lambskin-large51197130,Excellent,". Slight creasing on exterior, light wear in interior, scratches on hardware.",Black,Leather,Gold Tone,"Box, Authenticity Card, Dust Bag",28172481,"Handle Drop 3.5&quot;, Height 13&quot;, Width 15&quot;, Depth 4&quot;, Strap Drop 15&quot;",51197/130,HB.CH.CDWS.QULA.LG 
Vintage CC Oval Chain Bag Suede Mini,Chanel,"
            $1,650
        ",/collections/chanel/products/handbags-chanel-vintage-cc-oval-chain-bag-suede-mini5192071,Very good,". Moderate wear and discoloration on exterior, scuffs and wear in interior, scratches and tarnish on hardware.",Black,Suede,Gold,No Accessories,1100693,"Height 5&quot;, Width 7&quot;, Depth 1.5&quot;, Strap Drop 18&quot;",51920/71,HB.CH.VCGG.SUD.MI 
Vintage Timeless Camera Tassel Bag Lambskin Mini,Chanel,"
            $1,880
        ",/collections/chanel/products/handbags-chanel-vintage-timeless-camera-tassel-bag-lambskin-mini5192017,Good,". Moderate wear, discoloration, scuffs and creasing on exterior, heavy wear on strap. Wear and scuffs in interior, scratches and discoloration on hardware.",Black,Leather,Gold,No Accessories,0755671,"Height 6.5&quot;, Width 9&quot;, Depth 2&quot;, Strap Drop 18&quot;",51920/17,HB.CH.VCMM.LS.MI 
Vintage Diamond CC Camera Bag Quilted Suede Small,Chanel,"
            $900
        ",/collections/chanel/products/handbags-chanel-vintage-diamond-cc-camera-bag-quilted-suede-small5197201,Fair,". Heavy wear and discoloration on exterior, small marks and light wear in interior, scratches and discoloration on hardware.",Black,Suede,Gold,No Accessories,2885673,"Height 4&quot;, Width 6.5&quot;, Depth 2&quot;, Strap Drop 21&quot;",51972/01,HB.CH.VDCB.QS.SM 
CC Beach Tote Fringe Terry Cloth Large,Chanel,"
            $1,190
        ",/collections/chanel/products/handbags-chanel-cc-beach-tote-fringe-terry-cloth-large5072875,Excellent,". Minor wear on exterior and in interior, scratches on hardware.",Blue,Textile,,"Pochette, Towel",No code,"Handle Drop 9&quot;, Height 16&quot;, Width 14&quot;, Depth 7&quot;",50728/75,HB.CH.CCBE.FRTR.LG 
Gold Circle C Flap Bag Embossed Calfskin Small,Chanel,"
            $3,470
        ",/collections/chanel/products/handbags-chanel-gold-circle-c-flap-bag-embossed-calfskin-small51197123,Excellent,". Light wear on base corners, slight creasing and scuffs underneath flap, scratches and discoloration on hardware.","Gold, Metallic",Leather,Gold,"Authenticity Card, Dust Bag",28504002,"Height 6&quot;, Width 9.5&quot;, Depth 2.5&quot;, Strap Drop 17&quot;",51197/123,HB.CH.GCCF.EMCLF.SM 
Paris-New York Bowling Bag Quilted Lambskin Medium,Chanel,"
            $3,640
        ",/collections/chanel/products/handbags-chanel-paris-new-york-bowling-bag-quilted-lambskin-medium525341,Great,". Creasing on exterior, minor scuffs on base and opening trim. Wear in interior, scratches on hardware.",Black,Leather,Gold,"Authenticity Card, Dust Bag",28232175,"Handle Drop 13&quot;, Height 12.5&quot;, Width 13.5&quot;, Depth 6&quot;",52534/1,HB.CH.PNYB.QULA.ME 
Filigree Backpack Quilted Caviar Large,Chanel,"
            $4,315
        ",/collections/chanel/products/handbags-chanel-filigree-backpack-quilted-caviar-large525392,Great,". Creasing and scuffs underneath flap, minor wear and scuffs in interior, scratches and discoloration on hardware.",Blue,Leather,Gold,Authenticity Card,27526954,"Handle Drop 3&quot;, Height 10&quot;, Width 8&quot;, Depth 5&quot;, Strap Drop 14.5-16&quot;",52539/2,HB.CH.FIBP.QCA.LG 
Paris-Hamburg Camera Bag Quilted Satin Small,Chanel,"
            $2,755
        ",/collections/chanel/products/handbags-chanel-paris-hamburg-camera-bag-quilted-satin-small5251219,Excellent,". Minimal wear in interior, scratches on hardware.",Red,Satin,Gold,No Accessories,26322688,"Height 6.5&quot;, Width 9&quot;, Depth 3&quot;, Strap Drop 13-23&quot;",52512/19,HB.CH.PHCM.QUSA.SM 
Two Tone Mademoiselle Lock Flap Bag Quilted Lambskin Large,Chanel,"
            $1,085
        ",/collections/chanel/products/handbags-chanel-two-tone-mademoiselle-lock-flap-bag-quilted-lambskin-large519653,Great,". Minor wear on base corners, creasing and marks underneath flap, scratches on hardware.",Neutral,Leather,Gun Metal,No Accessories,11329970,"Handle Drop 7.5&quot;, Height 8&quot;, Width 15&quot;, Depth 6&quot;",51965/3,HB.CH.TTML.QULA.LG 
CC Chain Shopping Tote Diagonal Quilted Goatskin Small,Chanel,"
            $2,145
        ",/collections/chanel/products/handbags-chanel-cc-chain-shopping-tote-diagonal-quilted-goatskin-small496516,Great,". Slight creasing on exterior, minor wear and darkening on strap bases, scuffs in interior, scratches on hardware.",Neutral,Leather,Aged Gold,No Accessories,22107780,"Handle Drop 10&quot;, Height 6&quot;, Width 10&quot;, Depth 5.5&quot;",49651/6,HB.CH.CNST.DQGS.SM 
Casual Rock Airlines Flap Bag Quilted Goatskin Small,Chanel,"
            $2,480
        ",/collections/chanel/products/handbags-chanel-casual-rock-airlines-flap-bag-quilted-goatskin-medium50370120,Very good,". Moderate wear on exterior edges, minor darkening on strap. Darkening, wear and stains in interior, scratches on hardware.",Silver,Leather,Aged Silver,No Accessories,22293808,"Height 6.5&quot;, Width 10.5&quot;, Depth 3&quot;, Strap Drop 13.5&quot;",50370/120,HB.CH.ARCH.QLTD.SM 
Chocolate Bar CC Bowler Bag Quilted Patent Medium,Chanel,"
            $935
        ",/collections/chanel/products/handbags-chanel-chocolate-bar-cc-bowler-bag-quilted-patent-medium5204841,Very good,". Slight loss of luster on exterior, scuffs and creasing on handles, scratches on hardware.",Black,Patent Leather,Silver,"Box, Authenticity Card",7707065,"Handle Drop 6&quot;, Height 7.5&quot;, Width 10&quot;, Depth 5.5&quot;",52048/41,HB.CH.CBCCB.QPA.ME 
CC Gusset Classic Flap Wallet Quilted Caviar Long,Chanel,"
            $960
        ",/collections/chanel/products/handbags-chanel-cc-gusset-classic-flap-wallet-quilted-caviar-long5204892,Very good,". Minor indentations and wear on exterior, creasing underneath flap, heavy wear and darkening in interior, scratches on hardware.",Black,Leather,Silver,No Accessories,26400044,"Height 4&quot;, Width 7.5&quot;, Depth 1&quot;",52048/92,AC.CH.GCFW.QCA.LO 
